,security code,security name,revenue,income,expenditure,profit,eps,year,quartile
0,500387,SHREECEM,4663.9,4955.05,-661.05,1062.34,30.49,2007,3
1,500387,SHREECEM,5235.73,5405.41,-803.94,350.35,10.06,2007,4
2,500387,SHREECEM,6500.71,6646.24,-1080.55,410.75,11.79,2008,1
3,500387,SHREECEM,6143.25,6260.93,-1022.75,1109.0,31.83,2008,2
4,500387,SHREECEM,6471.25,6627.69,-950.91,1074.93,30.86,2008,3
5,500387,SHREECEM,6654.15,1.05,-1144.13,1239.4,35.58,2008,4
6,500387,SHREECEM,8116.41,54.38,-1474.98,2356.37,67.64,2009,1
7,500387,SHREECEM,9229.5,5.03,-1552.74,2911.33,83.57,2009,2
8,500387,SHREECEM,9096.13,99.93,-1434.42,2889.08,82.93,2009,3
9,500387,SHREECEM,8660.46,0.2,-1400.64,1674.31,48.06,2009,4
10,500387,SHREECEM,9451.07,10.76,-1910.52,-713.72,-20.49,2010,1
11,500387,SHREECEM,9445.78,0.31,-1411.27,1059.41,30.41,2010,2
12,500387,SHREECEM,7167.15,-8.76,-1299.35,105.38,3.02,2010,3
13,500387,SHREECEM,7803.95,7.86,-1614.61,274.92,7.89,2010,4
14,500387,SHREECEM,10724.46,23.2,-1815.37,657.3,18.87,2011,1
15,500387,SHREECEM,10340.8,0.79,-1782.1,550.14,15.79,2011,2
16,500387,SHREECEM,8560.68,14.23,-1491.42,384.92,11.05,2011,3
17,500387,SHREECEM,12596.91,11.32,-2068.11,591.94,16.99,2011,4
18,500387,SHREECEM,14780.16,14778.49,-605.33,1142.75,32.8,2012,1
19,500387,SHREECEM,14552.8,3993.7,-746.4,3515.2,100.9,2012,2
20,500387,SHREECEM,13237.9,13230.0,-1875.3,2281.3,65.48,2012,3
21,500387,SHREECEM,14280.3,14280.8,-2167.0,2174.4,62.42,2012,4
22,500387,SHREECEM,14716.3,14568.4,-2415.8,2740.9,78.68,2013,1
23,500387,SHREECEM,14490.1,14414.3,-1890.1,2843.1,81.61,2013,2
24,500387,SHREECEM,12475.4,12475.3,-2473.7,1722.2,49.44,2013,3
25,500387,SHREECEM,13181.3,13169.8,-2623.3,1154.9,33.15,2013,4
26,500387,SHREECEM,16649.2,16599.9,-3103.0,2225.1,63.87,2014,1
27,500387,SHREECEM,16567.2,16513.8,-2654.6,2770.2,79.52,2014,2
28,500387,SHREECEM,16080.8,16052.5,-2936.5,1088.1,31.23,2014,3
29,500387,SHREECEM,15445.0,15418.9,-2838.0,936.8,26.89,2014,4
30,500387,SHREECEM,15764.0,15733.1,-2934.5,1197.3,34.37,2015,1
31,500387,SHREECEM,17245.9,17194.3,-3080.8,1041.1,29.88,2015,2
32,500387,SHREECEM,17242.5,17234.9,-3612.1,1287.3,36.95,2015,3
33,500387,SHREECEM,18288.3,18268.3,-3536.8,1028.6,29.53,2015,4
34,500387,SHREECEM,20174.2,20174.1,-4217.6,2233.4,64.11,2016,1
35,500387,SHREECEM,24942.2,24678.3,-3884.8,5076.7,145.73,2016,2
36,500387,SHREECEM,22540.3,22540.2,-3609.2,2915.0,83.67,2016,3
37,500387,SHREECEM,20911.8,20911.7,-3791.0,2354.3,67.58,2016,4
38,500387,SHREECEM,26834.2,28344.4,-4508.0,3045.1,87.41,2017,1
39,500387,SHREECEM,28645.4,29952.3,-3971.1,4401.1,126.33,2017,2
40,500387,SHREECEM,21368.3,22363.4,-3275.4,2115.0,60.71,2017,3
41,500387,SHREECEM,22962.3,23835.3,-3227.9,3333.3,95.68,2017,4
42,500387,SHREECEM,28110.8,29159.3,-4305.5,3992.4,114.6,2018,1
43,500387,SHREECEM,30699.1,31635.4,-5228.8,2794.8,80.22,2018,2
44,500387,SHREECEM,25865.9,26379.6,-5279.1,493.3,14.16,2018,3
45,500387,SHREECEM,27806.3,28359.4,-3886.7,3012.9,86.49,2018,4
46,500387,SHREECEM,32848.7,33299.6,-4785.6,3209.5,92.13,2019,1
47,500387,SHREECEM,30364.1,30875.5,-4409.0,3630.3,104.21,2019,2
48,500387,SHREECEM,28017.1,28594.6,-4436.8,3090.5,88.71,2019,3
49,500387,SHREECEM,28483.4,29132.8,-4400.2,3099.5,87.65,2019,4
50,500387,SHREECEM,32175.4,33153.3,-4518.7,5881.5,163.01,2020,1
51,500387,SHREECEM,23257.9,24502.3,-3475.8,3708.0,102.77,2020,2
52,500387,SHREECEM,30223.6,31247.6,-4781.5,5472.5,151.67,2020,3
53,500387,SHREECEM,33094.3,34162.4,-4918.2,6262.3,173.57,2020,4
